FID_Alabam,MatchType,NumMatch,PrecinctNu,Precinct,Address,City,Zip,County,State,FLD_ZONE,ZONE_SUBTY,polling_place_id,longitude,latitude
124,WeakName,Exact,,PREC 4050 � CLAY COMMUNITY CENTER,6411 CLAY PALMERDALE,PINSON,35126,Jefferson,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0894,-86.60585343000001,33.70549999999996
57,KnownAlternateName,Exact,,PREC 4150 � PALMERDALE UNITED METHODIST CHURCH,7776 HWY 75,PINSON,35126,Jefferson,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0895,-86.65199741999997,33.732841750000034
58,ExactMatch,Exact,,PREC 4180 � BRADFORD SANCTUARY OF PRAISE,8294 BRADFORD RD,PINSON,35126,Jefferson,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0896,-86.71021224,33.751999999999974
391,KnownAlternateName,Exact,6,"DALLAS SELFVILLE, PRECINCT 1801",24555 STATE HWY 79,TRAFFORD,35172,Blount,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0897,-86.66519999999998,33.84021321999999
1002,ExactMatch,Exact,18,CROPWELL BAPTIST CHURCH,2700 HARDWICK RD,PELL CITY,35128,St Clair,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0898,-86.26794005999999,33.55603779000004
1000,ExactMatch,Exact,14,PELL CITY COMMUNITY CENTER,405 19TH ST S,PELL CITY,35128,St Clair,Alabama,AE,,0899,-86.28437005999997,33.58334011999997
1004,ExactMatch,Exact,23,NEW HOPE BAPTIST CHURCH,75 COGSWELL AVE,PELL CITY,35125,St Clair,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0900,-86.31615155999995,33.58850000000004
989,ExactMatch,Exact,3,ODENVILLE CIVIC CENTER,183 ALABAMA STREET,ODENVILLE,35120,St Clair,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0901,-86.39639999999999,33.68158983000004
991,ExactMatch,Approx,5,FRIENDSHIP BAPTIST CHURCH,19436 US HIGHWAY 411,ASHVILLE,35953,St Clair,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0902,-86.34109999999998,33.73520000000003
990,KnownAlternateName,Exact,4,SPRINGVILLE 1ST UNITED METHODIST CHURCH,6471 US HIGHWAY 11,SPRINGVILLE,35146,St Clair,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0903,-86.47206979999999,33.77497265000004
1001,KnownAlternateName,Exact,17,PINEDALE VFD,88 SHORE DRIVE,ASHVILLE,35953,St Clair,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0904,-86.31079045000001,33.83109239000001
1033,ExactMatch,Approx,,Sycamore Nutrition Center,650 Main Street,Sycamore,35149,Talladega,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0905,-86.20329999999998,33.25110000000004
1026,ExactMatch,Approx,,Winterboro Vol Fire Dept,1405 Bullocks Ferry Rd,Alpine,35014,Talladega,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0906,-86.21320000000004,33.34019999999997
1027,KnownAlternateName,Exact,,Berneys Station Vol Fire Dept,6256 Berneys Station Rd,Talladega,35160,Talladega,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0907,-86.12881912999995,33.349014039999965
1023,ExactMatch,Exact,,Kingston Baptist Church,333 Reynolds Mill Rd,Alpine,35014,Talladega,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0908,-86.23022597000003,33.365088049999976
1025,ExactMatch,Exact,,Bethel Baptist Church,1054 Feddisburg Rd,Alpine,35014,Talladega,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0909,-86.26270000000004,33.40782882999999
1022,ExactMatch,Exact,,Spring St Comm Center,502 S. Spring Street,Talladega,35160,Talladega,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0910,-86.10390511000001,33.430857439999976
1021,ExactMatch,Approx,,Brecon Rec Center,1001 Horne Drive,Talladega,35160,Talladega,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0911,-86.07619999999999,33.459199999999996
1024,ExactMatch,Exact,,Talladega Co Central HS Gym,5104 Howell Cove Rd,Talladega,35160,Talladega,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0912,-86.16236697999997,33.485977049999974
1035,ExactMatch,Exact,,Stemley Vol Fire Dept,101 Rock Church Rd,Talladega,35160,Talladega,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0913,-86.22057424,33.513782220000024
550,ExactMatch,Exact,701,Hipine Fire Department,119 Fire Station Rd,Ashland,36251,Clay,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0914,-85.90815587000003,33.252879880000044
532,KnownAlternateName,Exact,1601,Ashland National Guard Armory,81774 Hwy 9,Ashland,36251,Clay,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0915,-85.84488134000004,33.256823520000026
533,KnownAlternateName,Exact,1701,Ashland National Guard Armory 1701,81774 Hwy 9,Ashland,36251,Clay,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0916,-85.84488134000004,33.256823520000026
534,KnownAlternateName,Exact,1801,Ashland National Guard Armory 1801,81774 Hwy 9,Ashland,36251,Clay,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0917,-85.84488134000004,33.256823520000026
535,KnownAlternateName,Exact,2201,Ashland National Guard Armory 2201,81774 Hwy 9,Ashland,36251,Clay,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0918,-85.84488134000004,33.256823520000026
552,ExactMatch,Exact,602,Idaho Fire Department 602,3586 Idaho Rd,Ashland,36251,Clay,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0919,-85.92968375000001,33.31639381000004
1037,ExactMatch,Exact,,Munford Old High School Gym,61 Mitchell St,Munford,36268,Talladega,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0920,-85.95184051999999,33.530720449999954
1019,ExactMatch,Exact,,Lincoln Old High School Gym,181 Magnolia St,Lincoln,35096,Talladega,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0921,-86.11850000000004,33.60666458000001
1003,ExactMatch,Exact,19,RIVERSIDE TOWN HALL,379 DEPOT STREET,RIVERSIDE,35135,St Clair,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0922,-86.20483085,33.60774627999998
453,ExactMatch,Exact,14-01,Boiling Springs Baptist Church,6510 Boiling Springs Road,Ohatchee,0,Calhoun,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0923,-86.0417047,33.73617842999998
994,ExactMatch,Exact,8,RAGLAND TOWN HALL,220 FREDIA STREET,RAGLAND,35131,St Clair,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0924,-86.16369889999996,33.741695580000034
995,KnownAlternateName,Exact,9,WATTSVILLE VFD,990 HIGHWAY 144,RAGLAND,35131,St Clair,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0925,-86.1531,33.742900000000034
988,ExactMatch,Exact,2,SHOAL CREEK COMM CTR,9266 SHOAL CREEK RD,ASHVILLE,35953,St Clair,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0926,-86.12914276,33.806321889999964
996,ExactMatch,Approx,10,POPLAR SPRINGS CHURCH,2732 GREENSPORT RD,ASHVILLE,35953,St Clair,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0927,-86.21409999999999,33.81499999999999
987,ExactMatch,Exact,1,ASHVILLE CITY HALL,211 8TH STREET,ASHVILLE,35953,St Clair,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0928,-86.25241871999997,33.833183189999986
1020,ExactMatch,Exact,,Antioch Baptist Church,2650 McINtosh Road,Oxford,36203,Talladega,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0929,-85.84342941999999,33.55944264000003
441,ExactMatch,Exact,4-Apr,Betta View Hills Church of Christ,2140 U.S. Highway 78 W.,Oxford,0,Calhoun,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0930,-85.88101840999998,33.59312252999997
460,ExactMatch,Exact,15-10,Oxford Public Library,110 East 6th Street,Oxford,0,Calhoun,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0931,-85.83592727000001,33.60985454999998
452,ExactMatch,Exact,13-01,Oxford Civic Center,401 McCullars Lane,Oxford,0,Calhoun,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0932,-85.81850084000001,33.61051148999998
440,ExactMatch,Exact,1-Apr,Eulaton United Methodist Church,401 Westover Road,Anniston,0,Calhoun,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0933,-85.91248909000001,33.645299999999985
454,ExactMatch,Exact,15-02,Mental Health Center,331 East 8th Street,Anniston,0,Calhoun,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0934,-85.82316971999995,33.65469999999996
455,ExactMatch,Exact,15-03,Carver Center,720 West 14th Street,Anniston,0,Calhoun,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0935,-85.83876511999998,33.662200000000034
456,ExactMatch,Exact,15-05,Thankful Baptist Church,2610 West 14th Street,Anniston,0,Calhoun,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0936,-85.86333124999999,33.66249999999999
457,ExactMatch,Exact,15-07,Anniston Meeting Center,1615 Noble Street,Anniston,0,Calhoun,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0937,-85.82959999999999,33.66528571
458,ExactMatch,Exact,15-08,Wiggins Community Center,2201 West 17th Street,Anniston,0,Calhoun,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0938,-85.85899727000005,33.666481840000024
459,ExactMatch,Exact,15-09,God's Covenant Ministry,1000 Parkwood Drive,Anniston,0,Calhoun,Alabama,AE,FLOODWAY,0939,-85.8431,33.679400000000044
464,ExactMatch,Approx,19-01,Saks High School,4401 Saks Road,Anniston,0,Calhoun,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0940,-85.83839999999996,33.70489999999997
465,ExactMatch,Exact,19-02,Civil Defense Building,4510 Bynum Leatherwood Rd,Anniston,0,Calhoun,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0941,-85.87156280000002,33.71101159
442,ExactMatch,Exact,1-May,First Methodist Church,101 Anniston Street,Weaver,0,Calhoun,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0942,-85.81610000000005,33.742
462,ExactMatch,Exact,17-01,Ohatchee First Baptist Church,2090 Spring Road,Ohatchee,0,Calhoun,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0943,-86.00822826000001,33.785300000000014
443,ExactMatch,Exact,2-May,Angel Fire Department,55 Angel Station Road,Jacksonville,0,Calhoun,Alabama,A,,0944,-85.83899295,33.836826730000006
824,ExactMatch,Exact,"Beat 2, Box 1",Covington Park Comm Center,213 Carver Ave,Opelika,36801,Lee,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0945,-85.37524362000002,32.63609042999997
827,ExactMatch,Exact,"Beat 2, Box 4",EAMC Education Center,2027 Pepperell Pkwy,Opelika,36801,Lee,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0946,-85.40515238000005,32.6380381
842,ExactMatch,Exact,Absentee,Lee County Courthouse,215 South 9th Street,Opelika,36801,Lee,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0947,-85.37939489999995,32.64621677000001
825,ExactMatch,Exact,"Beat 2, Box 2",Opelika Learning Center,214 Jeter Ave,Opelika,36801,Lee,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0948,-85.36915300000004,32.65529999999998
826,ExactMatch,Exact,"Beat 2, Box 3",Opelika Rec Center,1102 Denson Dr,Opelika,36801,Lee,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0949,-85.38409999999998,32.658317649999994
828,KnownAlternateName,Exact,"Beat 2, Box 5",Opelika SportsPlex,1001 Andrews Rd,Opelika,36801,Lee,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0950,-85.35297953999996,32.67955151999999
838,ExactMatch,Approx,Beat 11,Beulah Fire Dept #3,8266 Lee Road 379,Valley,36854,Lee,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0951,-85.15120000000002,32.69919999999999
823,ExactMatch,Exact,Beat 1,Beulah High School Gym,4848 Lee Road 270,Valley,36854,Lee,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0952,-85.18715878000003,32.71130636999999
829,ExactMatch,Exact,Beat 4,Downton Waverly,1470 Patrick St,Auburn,36879,Lee,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0953,-85.57600909000001,32.735263639999985
829,ExactMatch,Exact,Beat 4,Downton Waverly,1470 Patrick St,Auburn,36879,Lee,Alabama,AREA NOT INCLUDED,,0954,-85.57600909000001,32.735263639999985
970,ExactMatch,Exact,16,Wadley City Hall,265 Highland Ave,Wadley,36278,Randolph,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0955,-85.56509999999996,33.12218411999998
676,ExactMatch,Approx,3-Apr,Shiloh Town Hall,2487 Main Street,Shiloh,0,DeKalb,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0956,-85.56420000000001,33.12330000000003
553,ExactMatch,Approx,1102,Mellow Valley High School 1102,1025 School Rd,Cragford,36255,Clay,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0957,-85.73409999999996,33.184499999999964
554,ExactMatch,Approx,1101,Mellow Valley High School 1101,1025 School Rd,Cragford,36255,Clay,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0958,-85.73409999999996,33.184499999999964
971,ExactMatch,Exact,19,Wilson's Store,3948 Co Rd 87,Roanoke,36274,Randolph,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0959,-85.31689999999999,33.19761786999999
964,ExactMatch,Approx,10,Wehadkee,2201 Co Rd 654,Roanoke,36274,Randolph,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0960,-85.30810000000001,33.21569999999998
530,ExactMatch,Exact,1201,Cragford Fre Department 1201,11214 Cragford Rd,Cragford,36255,Clay,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0961,-85.65945389000001,33.25465732000003
963,ExactMatch,Exact,9,Tin Shop Volunteer Fire Dept,10582 Co Rd 65,Roanoke,36274,Randolph,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0962,-85.37400409999996,33.26216966999997
968,ExactMatch,Approx,14,Midway Life Center,88 Co Rd 811,Wedowee,36278,Randolph,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0963,-85.46910000000004,33.27000000000002
965,ExactMatch,Exact,11,East Randolph Fire Dept,10361 Co Rd 87,Roanoke,36274,Randolph,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0964,-85.30669952000004,33.284098089999965
537,KnownAlternateName,Exact,Dist 1,Clay County Farmers Market,86838 Hwy 9,Lineville,36266,Clay,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0965,-85.77650585999997,33.29164978999996
538,KnownAlternateName,Exact,Dist 4,Clay County Farmers Market,86838 Hwy 9,Lineville,36266,Clay,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0966,-85.77650585999997,33.29164978999996
539,KnownAlternateName,Exact,Dist 5,Clay County Farmers Market,86838 Hwy 9,Lineville,36266,Clay,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0967,-85.77650585999997,33.29164978999996
540,KnownAlternateName,Exact,401,Clay County Farmers Market,86838 Hwy 9,Lineville,36266,Clay,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0968,-85.77650585999997,33.29164978999996
541,KnownAlternateName,Exact,1301,Clay County Farmers Market,86838 Hwy 9,Lineville,36266,Clay,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0969,-85.77650585999997,33.29164978999996
542,KnownAlternateName,Exact,2101,Clay County Farmers Market,86838 Hwy 9,Lineville,36266,Clay,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0970,-85.77650585999997,33.29164978999996
543,KnownAlternateName,Exact,School District,Clay County Farmers Market,86838 Hwy 9,Lineville,36266,Clay,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0971,-85.77650585999997,33.29164978999996
544,KnownAlternateName,Exact,School District,Clay County Farmers Market,86838 Hwy 9,Lineville,36266,Clay,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0972,-85.77650585999997,33.29164978999996
545,KnownAlternateName,Exact,School District,Clay County Farmers Market,86838 Hwy 9,Lineville,36266,Clay,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0973,-85.77650585999997,33.29164978999996
546,KnownAlternateName,Exact,School District,Clay County Farmers Market,86838 Hwy 9,Lineville,36266,Clay,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0974,-85.77650585999997,33.29164978999996
547,KnownAlternateName,Exact,School District,Clay County Farmers Market,86838 Hwy 9,Lineville,36266,Clay,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0975,-85.77650585999997,33.29164978999996
966,ExactMatch,Exact,12,Wedowee City Hall,24 N Main St,Wedowee,36278,Randolph,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0976,-85.48500000000004,33.30958776000001
969,ExactMatch,Approx,15,Mt. Prospect Church,297 CO Rd 38,Lineville,36266,Randolph,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0977,-85.6067,33.31890000000001
967,ExactMatch,Exact,13,New Hope VFD,3518 Co Rd 56,Wedowee,36278,Randolph,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0978,-85.42225036000005,33.32643929999996
961,ExactMatch,Exact,6,Woodland Fire Dept,112 Co Rd 64,Wedowee,36280,Randolph,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0979,-85.39123700000003,33.372386739999996
960,ExactMatch,Approx,5,Swagg,1651 Co Rd 121,Wedowee,36278,Randolph,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0980,-85.53149999999997,33.380399999999995
973,ExactMatch,Exact,21,Wesley's Chapel,1476 Co Rd 82,Lineville,36266,Randolph,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0981,-85.62457237000004,33.38845565000003
962,ExactMatch,Exact,7,Bethel East Community Center,19909 Co Rd 87,Woodland,36280,Randolph,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0982,-85.31762406999995,33.400863870000045
972,ExactMatch,Approx,20,Bacon Level,8646 Co Rd 82,Roanoke,36274,Randolph,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0983,-85.50970000000002,33.42440000000001
957,ExactMatch,Exact,2,Cavers Grove @ Morrisons Cross Roads VFD,10192 Co Rd 82,Newell,36280,Randolph,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0984,-85.50158949999998,33.42535864000002
958,ExactMatch,Exact,3,Cedron @ Morrison Cross Rd VFD,10192 Co Rd 82,Newell,36280,Randolph,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0985,-85.50158949999998,33.42535864000002
974,ExactMatch,Exact,22,Pine Hill @ Newell VFD,16011 Co Rd 82,Newell,36280,Randolph,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0986,-85.41749582000003,33.43583049000004
549,ExactMatch,Exact,201,Delta Community Center 0201,33 Delta Church Rd,Delta,36258,Clay,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0987,-85.68881057,33.43638168
531,KnownAlternateName,Exact,102.01,Shinbone Volunteer Fire Dept,70819 Hwy 49,Lineville,36266,Clay,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0988,-85.77090000000004,33.44369697999998
555,KnownAlternateName,Exact,501.01,Shinbone Volunteer Fire Dept,70819 Highway 49,Lineville,36266,Clay,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0989,-85.77090000000004,33.44369697999998
959,ExactMatch,Exact,4,Corinth,1950 Co Rd 233,Heflin,36264,Randolph,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0990,-85.59327147000003,33.45669573
559,ExactMatch,Exact,2-Mar,Ranburne Fire Dept,21953 Main Street,Ranburne,36273,Cleburne,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0991,-85.33411611,33.53077005999997
560,KnownAlternateName,Exact,5-Apr,Turkey Heaven Volunteer Dept,13589 Highway 46,Heflin,36264,Cleburne,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0992,-85.45164649000002,33.57380467999997
466,ExactMatch,Exact,20-01,Friendship Community Center,2930 Friendship Road,Oxford,0,Calhoun,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0993,-85.78389999999999,33.58520000000002
468,ExactMatch,Approx,22-03,Golden Springs Community Center,3125 Spring Valley Road,Anniston,0,Calhoun,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0994,-85.7821,33.63290000000003
450,ExactMatch,Approx,1-Dec,DeArmanville United Methodist,370 Dearmanville Road,Anniston,0,Calhoun,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0995,-85.76320000000003,33.64259999999996
558,ExactMatch,Exact,1-Feb,Heflin Recreation Center,1228 Coleman St,Heflin,36264,Cleburne,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0996,-85.5837699,33.643265989999996
469,ExactMatch,Exact,22-04,The Donoho School,2501 Henry Road,Anniston,0,Calhoun,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0997,-85.79307897999998,33.65253641
467,ExactMatch,Exact,22-01,1st Presbyterian Church,1701 Henry Road,Anniston,0,Calhoun,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0998,-85.80830000000002,33.656400000000026
451,WeakName,Exact,2-Dec,Choccolocco Community Center,220 Iron City Cutoff Road,Anniston,0,Calhoun,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0999,-85.69736819,33.662100000000024
557,ExactMatch,Approx,5-Jan,Edwardsville Community Center,4024 Tallapoosa St,Edwardsville,0,Cleburne,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,1000,-85.50910000000003,33.70720000000002
556,KnownAlternateName,Exact,4-Jan,Fruithurst City Hall,16201 Highway 78,Fruithurst,36262,Cleburne,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,1001,-85.4218,33.73770000000002
449,ExactMatch,Exact,1-Nov,First Baptist Church of W.P.,160 White Plains Road,Anniston,0,Calhoun,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,1002,-85.68730339,33.745742620000044
439,ExactMatch,Exact,1-Mar,Four Mile Methodist Church,536 Four Mile Church Road,Jacksonville,0,Calhoun,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,1003,-85.77497801000003,33.76022199000001
437,ExactMatch,Exact,2-Jan,Eagle Point Church,301 Henry Road SW,Jacksonville,0,Calhoun,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,1004,-85.76952110999999,33.7859482
436,ExactMatch,Exact,1-Jan,Glenwood Meadows Meeting Room,785 Gardner Drive SE,Jacksonville,0,Calhoun,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,1005,-85.75110000000002,33.810905000000005
438,ExactMatch,Exact,4-Jan,First Baptist Church,230 7th Street NE,Jacksonville,0,Calhoun,Alabama,AE,,1006,-85.75826808999999,33.824800000000025
444,ExactMatch,Exact,1-Jun,Friendship Baptist Church,1153 Nisbet Lake Road,Jacksonville,0,Calhoun,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,1007,-85.78719757999998,33.83876344000002
409,ExactMatch,Exact,20,ST MOUNTAIN- HIGHLAND LAKE-ANCHOR,612 LAKESHORE DR,ONEONTA,35121,Blount,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,1008,-86.41327306000002,33.88532020000003
410,ExactMatch,Exact,20A,STRAIGHT MT- HIGHLAND LAKE ANCHOR,612 LAKESHORE DR,ONEONTA,35121,Blount,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,1009,-86.41327306000002,33.88532020000003
1007,ExactMatch,Approx,28,SLATE UNION CHURCH,420 BEASON COVE RD,STEELE,35987,St Clair,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,1010,-86.30210000000004,33.892399999999974
392,ExactMatch,Exact,9,LOCUST FORK,34 TOWN HALL RD,LOCUST FORK,35097,Blount,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,1011,-86.61683280000001,33.90628360000002
393,ExactMatch,Exact,9A,LOCUST FORK COMMUNITY CENTER/TOWN HALL,34 TOWN HALL RD,LOCUST FORK,35097,Blount,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,1012,-86.61683280000001,33.90628360000002
658,WeakName,Exact,,Good Hope City Hall,134 Town Hall Rd,Cullman,35057,Cullman,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,1013,-86.61682518,33.90628740999998
384,ExactMatch,Exact,1B,ALLGOOD FIRE DEPARTMENT,4535 OLD HWY 75,ONEONTA,35121,Blount,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,1014,-86.51158177,33.909483670000036
383,ExactMatch,Exact,1,ALLGOOD  FIRE DEPARTMENT,4543 OLD HWY 75,ONEONTA,35121,Blount,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,1015,-86.51145825,33.90962459999997
411,ExactMatch,Exact,21,SUGAR CREEK-BANGOR,9780 STATE HWY 160,HAYDEN,35079,Blount,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,1016,-86.69554255000001,33.930074610000034
1006,ExactMatch,Exact,27,GALLANT VFD,14280 GALLANT RD,GALLANT,35972,St Clair,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,1017,-86.29943963000001,33.945374099999995
397,ExactMatch,Exact,12,ONEONTA #2,415 5TH AVE EAST,ONEONTA,35121,Blount,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,1018,-86.47570759999996,33.94933166999998
398,ExactMatch,Exact,12A,ONEONTA FRANK GREEN BLDG.,415 5TH  AVE EAST,ONEONTA,35121,Blount,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,1019,-86.47570759999996,33.94933166999998
399,ExactMatch,Exact,12B,"ONEONTA, PRECINCT 2201",415 5TH AVE EAST,ONEONTA,35121,Blount,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,1020,-86.47570759999996,33.94933166999998
400,ExactMatch,Exact,12C,"ONEONTA, PRECINCT 2201, R-Z",415 5TH AVE EAST,ONEONTA,35121,Blount,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,1021,-86.47570759999996,33.94933166999998
993,WeakName,Exact,7,BRANCHVILLE PRESBYTERIAN CHURCH,80 HURST STREET,ODENVILLE,35120,St Clair,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,1022,-86.33594585000003,33.95941013999996
395,ExactMatch,Approx,11,NECTAR COMMUNITY CENTER,14795 STATE HWY 160,HAYDEN,35079,Blount,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,1023,-86.64530000000005,33.96159999999996
396,ExactMatch,Exact,11A,NECTAR TOWN HALL/COMMUNITY CENTER,14795 STATE HWY 160,CLEVELAND,35049,Blount,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,1024,-86.62781094000002,33.96716641000001
401,ExactMatch,Exact,16,ROSA,35 WATERTON DR,ONEONTA,35121,Blount,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,1025,-86.50751950999998,33.98449999999997
402,ExactMatch,Exact,16A,ROSA TOWN HALL,35 WATERTON DR,ONEONTA,35121,Blount,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,1026,-86.50751950999998,33.98449999999997
403,ExactMatch,Exact,16B,ROSA TOWN HALL #2,35 WATERTON DR,ONEONTA,35121,Blount,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,1027,-86.50751950999998,33.98449999999997
389,ExactMatch,Exact,5,"CLEVELAND, PRECINCT 16",517 PARK ROAD,CLEVELAND,35049,Blount,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,1028,-86.57521117999997,33.998399999999954
